id,Motivation_Level,Exam_Score,percent
2829,Low,70,0.7541628822282773
2833,Low,70,0.7541628822282773
2854,Low,70,0.7541628822282773
2855,High,70,0.7541628822282773
2859,Low,70,0.7541628822282773
2862,Medium,70,0.7541628822282773
2864,Medium,70,0.7541628822282773
2879,Medium,70,0.7541628822282773
2917,High,70,0.7541628822282773
2926,Medium,70,0.7541628822282773
2931,Low,70,0.7541628822282773
2941,Medium,70,0.7541628822282773
2943,Low,70,0.7541628822282773
2949,Medium,70,0.7541628822282773
2951,High,70,0.7541628822282773
2968,Medium,70,0.7541628822282773
2970,Medium,70,0.7541628822282773
2973,Medium,70,0.7541628822282773
2991,High,70,0.7541628822282773
2994,High,70,0.7541628822282773
3007,Medium,70,0.7541628822282773
3013,Medium,70,0.7541628822282773
3048,Low,70,0.7541628822282773
3055,Medium,70,0.7541628822282773
3057,Medium,70,0.7541628822282773
3083,Medium,70,0.7541628822282773
3096,High,70,0.7541628822282773
3104,Low,70,0.7541628822282773
3105,Low,70,0.7541628822282773
3140,Medium,70,0.7541628822282773
3146,Medium,70,0.7541628822282773
3150,Medium,70,0.7541628822282773
3151,Low,70,0.7541628822282773
3159,Low,70,0.7541628822282773
3170,High,70,0.7541628822282773
3200,Low,70,0.7541628822282773
3205,Medium,70,0.7541628822282773
3251,Low,70,0.7541628822282773
3254,Medium,70,0.7541628822282773
3266,Medium,70,0.7541628822282773
3267,Medium,70,0.7541628822282773
3271,Medium,70,0.7541628822282773
3278,Medium,70,0.7541628822282773
3295,High,70,0.7541628822282773
3308,Medium,70,0.7541628822282773
3312,Medium,70,0.7541628822282773
3317,Medium,70,0.7541628822282773
3349,Medium,70,0.7541628822282773
3367,Medium,70,0.7541628822282773
3370,Low,70,0.7541628822282773
3398,Low,70,0.7541628822282773
3415,Low,70,0.7541628822282773
3422,Low,70,0.7541628822282773
3429,High,70,0.7541628822282773
3432,Medium,70,0.7541628822282773
3442,Medium,70,0.7541628822282773
3445,High,70,0.7541628822282773
3454,High,70,0.7541628822282773
3461,Medium,70,0.7541628822282773
3479,Medium,70,0.7541628822282773
3495,Low,70,0.7541628822282773
3508,Medium,70,0.7541628822282773
3516,Medium,70,0.7541628822282773
3525,Medium,70,0.7541628822282773
3530,High,70,0.7541628822282773
3542,High,70,0.7541628822282773
3547,Medium,70,0.7541628822282773
3566,Medium,70,0.7541628822282773
3571,Medium,70,0.7541628822282773
3605,Medium,70,0.7541628822282773
3609,Medium,70,0.7541628822282773
3620,Medium,70,0.7541628822282773
3648,Low,70,0.7541628822282773
3651,High,70,0.7541628822282773
3660,Medium,70,0.7541628822282773
3666,High,70,0.7541628822282773
3672,Medium,70,0.7541628822282773
3678,Low,70,0.7541628822282773
3692,Medium,70,0.7541628822282773
3753,Medium,70,0.7541628822282773
3786,Medium,70,0.7541628822282773
3797,Medium,70,0.7541628822282773
3798,Medium,70,0.7541628822282773
3803,Medium,70,0.7541628822282773
3842,Low,70,0.7541628822282773
3850,Medium,70,0.7541628822282773
3853,Medium,70,0.7541628822282773
3868,Low,70,0.7541628822282773
3871,Medium,70,0.7541628822282773
3875,Low,70,0.7541628822282773
3890,High,70,0.7541628822282773
3892,Low,70,0.7541628822282773
3905,High,70,0.7541628822282773
3906,Medium,70,0.7541628822282773
3912,Medium,70,0.7541628822282773
3920,High,70,0.7541628822282773
3931,Medium,70,0.7541628822282773
3937,Low,70,0.7541628822282773
3956,High,70,0.7541628822282773
3964,Medium,70,0.7541628822282773
3967,High,70,0.7541628822282773
3978,High,70,0.7541628822282773
3985,Medium,70,0.7541628822282773
3990,Medium,70,0.7541628822282773
4010,Medium,70,0.7541628822282773
4019,Low,70,0.7541628822282773
4057,Medium,70,0.7541628822282773
4082,High,70,0.7541628822282773
4083,High,70,0.7541628822282773
4101,High,70,0.7541628822282773
4106,Medium,70,0.7541628822282773
4110,Medium,70,0.7541628822282773
4111,Medium,70,0.7541628822282773
4115,Low,70,0.7541628822282773
4122,Medium,70,0.7541628822282773
4125,Low,70,0.7541628822282773
4127,Medium,70,0.7541628822282773
4140,High,70,0.7541628822282773
4152,High,70,0.7541628822282773
4157,Medium,70,0.7541628822282773
4174,Medium,70,0.7541628822282773
4176,Low,70,0.7541628822282773
4177,Low,70,0.7541628822282773
4192,Medium,70,0.7541628822282773
4215,Low,70,0.7541628822282773
4233,Medium,70,0.7541628822282773
4250,Medium,70,0.7541628822282773
4283,Medium,70,0.7541628822282773
4288,Low,70,0.7541628822282773
4316,Medium,70,0.7541628822282773
4318,Medium,70,0.7541628822282773
4334,Medium,70,0.7541628822282773
4335,Medium,70,0.7541628822282773
4376,Medium,70,0.7541628822282773
4381,Low,70,0.7541628822282773
4409,Medium,70,0.7541628822282773
4415,Medium,70,0.7541628822282773
4444,High,70,0.7541628822282773
4462,Low,70,0.7541628822282773
4463,Medium,70,0.7541628822282773
4464,Medium,70,0.7541628822282773
4508,High,70,0.7541628822282773
4511,Medium,70,0.7541628822282773
4528,Medium,70,0.7541628822282773
4546,Low,70,0.7541628822282773
4573,Medium,70,0.7541628822282773
4596,Low,70,0.7541628822282773
4613,Low,70,0.7541628822282773
4654,Medium,70,0.7541628822282773
4656,Medium,70,0.7541628822282773
4659,Low,70,0.7541628822282773
4662,High,70,0.7541628822282773
4677,Medium,70,0.7541628822282773
4678,High,70,0.7541628822282773
4686,Low,70,0.7541628822282773
4690,Medium,70,0.7541628822282773
4699,Medium,70,0.7541628822282773
4714,Medium,70,0.7541628822282773
4719,High,70,0.7541628822282773
4758,Medium,70,0.7541628822282773
4772,Medium,70,0.7541628822282773
4817,Low,70,0.7541628822282773
4854,Medium,70,0.7541628822282773
4859,High,70,0.7541628822282773
4872,Medium,70,0.7541628822282773
4876,High,70,0.7541628822282773
4893,Medium,70,0.7541628822282773
4897,High,70,0.7541628822282773
4907,Medium,70,0.7541628822282773
4919,Low,70,0.7541628822282773
4929,High,70,0.7541628822282773
4945,Medium,70,0.7541628822282773
4964,High,70,0.7541628822282773
4966,High,70,0.7541628822282773
4985,Medium,70,0.7541628822282773
4987,Medium,70,0.7541628822282773
4989,Low,70,0.7541628822282773
4994,Medium,70,0.7541628822282773
5034,Medium,70,0.7541628822282773
5048,Medium,70,0.7541628822282773
5062,Medium,70,0.7541628822282773
5069,High,70,0.7541628822282773
5095,High,70,0.7541628822282773
5100,High,70,0.7541628822282773
5105,Low,70,0.7541628822282773
5112,Medium,70,0.7541628822282773
5137,Low,70,0.7541628822282773
5148,Medium,70,0.7541628822282773
5151,Low,70,0.7541628822282773
5166,Medium,70,0.7541628822282773
5168,Low,70,0.7541628822282773
5190,Low,70,0.7541628822282773
5210,Medium,70,0.7541628822282773
5222,High,70,0.7541628822282773
5233,Medium,70,0.7541628822282773
5235,Low,70,0.7541628822282773
5246,High,70,0.7541628822282773
5247,High,70,0.7541628822282773
5272,Medium,70,0.7541628822282773
5279,Medium,70,0.7541628822282773
5280,Low,70,0.7541628822282773
5311,Medium,70,0.7541628822282773
5319,Medium,70,0.7541628822282773
5323,Medium,70,0.7541628822282773
5328,High,70,0.7541628822282773
5337,Low,70,0.7541628822282773
5386,Medium,70,0.7541628822282773
5387,Medium,70,0.7541628822282773
5397,Low,70,0.7541628822282773
5400,Low,70,0.7541628822282773
5406,Low,70,0.7541628822282773
5408,Medium,70,0.7541628822282773
5444,Low,70,0.7541628822282773
5484,High,70,0.7541628822282773
5506,Low,70,0.7541628822282773
5512,High,70,0.7541628822282773
5513,Medium,70,0.7541628822282773
5515,Medium,70,0.7541628822282773
5527,Low,70,0.7541628822282773
5528,Medium,70,0.7541628822282773
5529,Low,70,0.7541628822282773
5541,Low,70,0.7541628822282773
5544,Low,70,0.7541628822282773
5548,Low,70,0.7541628822282773
5565,Medium,70,0.7541628822282773
5578,Low,70,0.7541628822282773
5615,High,70,0.7541628822282773
5620,High,70,0.7541628822282773
5621,High,70,0.7541628822282773
5627,High,70,0.7541628822282773
5641,Low,70,0.7541628822282773
5648,Low,70,0.7541628822282773
5666,Medium,70,0.7541628822282773
5677,High,70,0.7541628822282773
5678,Medium,70,0.7541628822282773
5705,High,70,0.7541628822282773
5719,High,70,0.7541628822282773
5722,Low,70,0.7541628822282773
5762,High,70,0.7541628822282773
5797,Medium,70,0.7541628822282773
5813,Low,70,0.7541628822282773
5822,Medium,70,0.7541628822282773
5830,Medium,70,0.7541628822282773
5831,Medium,70,0.7541628822282773
5835,Medium,70,0.7541628822282773
5846,Low,70,0.7541628822282773
5851,Low,70,0.7541628822282773
5866,High,70,0.7541628822282773
5879,High,70,0.7541628822282773
5886,High,70,0.7541628822282773
5892,Medium,70,0.7541628822282773
5912,Medium,70,0.7541628822282773
5936,Medium,70,0.7541628822282773
5939,Low,70,0.7541628822282773
5958,Medium,70,0.7541628822282773
5960,Low,70,0.7541628822282773
5972,Low,70,0.7541628822282773
5978,Medium,70,0.7541628822282773
5979,Low,70,0.7541628822282773
5988,Low,70,0.7541628822282773
5991,Low,70,0.7541628822282773
6007,Low,70,0.7541628822282773
6020,Medium,70,0.7541628822282773
6021,High,70,0.7541628822282773
6027,Low,70,0.7541628822282773
6036,High,70,0.7541628822282773
6039,Low,70,0.7541628822282773
6047,Medium,70,0.7541628822282773
6061,Low,70,0.7541628822282773
6071,Medium,70,0.7541628822282773
6107,Medium,70,0.7541628822282773
6142,High,70,0.7541628822282773
6145,Low,70,0.7541628822282773
6151,High,70,0.7541628822282773
6156,Medium,70,0.7541628822282773
6177,Low,70,0.7541628822282773
6201,Medium,70,0.7541628822282773
6207,Medium,70,0.7541628822282773
6225,Low,70,0.7541628822282773
6231,Medium,70,0.7541628822282773
6233,Medium,70,0.7541628822282773
6239,High,70,0.7541628822282773
6244,High,70,0.7541628822282773
6250,Medium,70,0.7541628822282773
6252,Medium,70,0.7541628822282773
6268,Medium,70,0.7541628822282773
6293,Medium,70,0.7541628822282773
6314,High,70,0.7541628822282773
6315,Medium,70,0.7541628822282773
6327,Medium,70,0.7541628822282773
6336,Low,70,0.7541628822282773
6360,High,70,0.7541628822282773
6364,High,70,0.7541628822282773
6372,Medium,70,0.7541628822282773
6383,Medium,70,0.7541628822282773
6386,Medium,70,0.7541628822282773
6396,Medium,70,0.7541628822282773
6403,High,70,0.7541628822282773
6419,High,70,0.7541628822282773
6420,Medium,70,0.7541628822282773
6439,Medium,70,0.7541628822282773
6440,High,70,0.7541628822282773
6445,Low,70,0.7541628822282773
6448,Medium,70,0.7541628822282773
6456,Medium,70,0.7541628822282773
6477,Low,70,0.7541628822282773
6485,Medium,70,0.7541628822282773
6489,Medium,70,0.7541628822282773
6501,Medium,70,0.7541628822282773
6515,High,70,0.7541628822282773
6524,High,70,0.7541628822282773
6527,Medium,70,0.7541628822282773
6534,Medium,70,0.7541628822282773
6537,High,70,0.7541628822282773
6548,Low,70,0.7541628822282773
6571,Medium,70,0.7541628822282773
6586,High,70,0.7541628822282773
6587,Low,70,0.7541628822282773
6590,Medium,70,0.7541628822282773
6595,Low,70,0.7541628822282773
6598,High,70,0.7541628822282773
6600,Low,70,0.7541628822282773
4,Medium,71,0.836209506509234
6,Medium,71,0.836209506509234
12,Low,71,0.836209506509234
28,Medium,71,0.836209506509234
58,High,71,0.836209506509234
65,Medium,71,0.836209506509234
72,Medium,71,0.836209506509234
89,High,71,0.836209506509234
93,Low,71,0.836209506509234
123,High,71,0.836209506509234
141,High,71,0.836209506509234
151,Medium,71,0.836209506509234
168,Medium,71,0.836209506509234
170,Medium,71,0.836209506509234
177,Low,71,0.836209506509234
192,Low,71,0.836209506509234
201,High,71,0.836209506509234
249,High,71,0.836209506509234
307,Medium,71,0.836209506509234
339,Low,71,0.836209506509234
372,Medium,71,0.836209506509234
426,Medium,71,0.836209506509234
449,High,71,0.836209506509234
457,Medium,71,0.836209506509234
495,High,71,0.836209506509234
546,Medium,71,0.836209506509234
565,High,71,0.836209506509234
575,Medium,71,0.836209506509234
578,High,71,0.836209506509234
620,Low,71,0.836209506509234
689,Medium,71,0.836209506509234
756,Medium,71,0.836209506509234
775,High,71,0.836209506509234
807,Low,71,0.836209506509234
815,Low,71,0.836209506509234
820,Medium,71,0.836209506509234
843,Medium,71,0.836209506509234
854,Medium,71,0.836209506509234
855,Medium,71,0.836209506509234
869,Low,71,0.836209506509234
891,Medium,71,0.836209506509234
905,Medium,71,0.836209506509234
908,Low,71,0.836209506509234
936,High,71,0.836209506509234
940,Medium,71,0.836209506509234
942,High,71,0.836209506509234
948,High,71,0.836209506509234
953,Low,71,0.836209506509234
954,Medium,71,0.836209506509234
959,Low,71,0.836209506509234
963,Medium,71,0.836209506509234
966,Medium,71,0.836209506509234
969,Medium,71,0.836209506509234
1000,Medium,71,0.836209506509234
1011,Medium,71,0.836209506509234
1013,Low,71,0.836209506509234
1035,Low,71,0.836209506509234
1134,Medium,71,0.836209506509234
1139,Low,71,0.836209506509234
1140,High,71,0.836209506509234
1171,Medium,71,0.836209506509234
1196,High,71,0.836209506509234
1200,Medium,71,0.836209506509234
1210,Low,71,0.836209506509234
1217,Low,71,0.836209506509234
1322,High,71,0.836209506509234
1331,Low,71,0.836209506509234
1334,Low,71,0.836209506509234
1345,Low,71,0.836209506509234
1379,High,71,0.836209506509234
1383,Medium,71,0.836209506509234
1394,Medium,71,0.836209506509234
1414,Low,71,0.836209506509234
1418,Medium,71,0.836209506509234
1425,Medium,71,0.836209506509234
1432,Medium,71,0.836209506509234
1439,Medium,71,0.836209506509234
1459,Medium,71,0.836209506509234
1462,Medium,71,0.836209506509234
1471,Medium,71,0.836209506509234
1474,Medium,71,0.836209506509234
1501,High,71,0.836209506509234
1508,High,71,0.836209506509234
1515,High,71,0.836209506509234
1577,Medium,71,0.836209506509234
1594,High,71,0.836209506509234
1598,Low,71,0.836209506509234
1623,High,71,0.836209506509234
1625,High,71,0.836209506509234
1638,Low,71,0.836209506509234
1639,Medium,71,0.836209506509234
1644,Medium,71,0.836209506509234
1654,High,71,0.836209506509234
1677,Low,71,0.836209506509234
1681,High,71,0.836209506509234
1696,Medium,71,0.836209506509234
1704,Medium,71,0.836209506509234
1708,Medium,71,0.836209506509234
1738,Medium,71,0.836209506509234
1759,Medium,71,0.836209506509234
1767,Medium,71,0.836209506509234
1787,High,71,0.836209506509234
1797,Medium,71,0.836209506509234
1859,Medium,71,0.836209506509234
1875,Medium,71,0.836209506509234
1910,Low,71,0.836209506509234
1980,Medium,71,0.836209506509234
1991,Low,71,0.836209506509234
1992,Medium,71,0.836209506509234
1995,Low,71,0.836209506509234
1998,Medium,71,0.836209506509234
2000,Medium,71,0.836209506509234
2015,Low,71,0.836209506509234
2021,High,71,0.836209506509234
2022,Low,71,0.836209506509234
2053,High,71,0.836209506509234
2054,Medium,71,0.836209506509234
2063,Medium,71,0.836209506509234
2073,Medium,71,0.836209506509234
2074,Low,71,0.836209506509234
2130,Medium,71,0.836209506509234
2165,Low,71,0.836209506509234
2187,High,71,0.836209506509234
2203,Medium,71,0.836209506509234
2208,Medium,71,0.836209506509234
2218,Low,71,0.836209506509234
2234,Low,71,0.836209506509234
2235,Medium,71,0.836209506509234
2249,Medium,71,0.836209506509234
2254,Medium,71,0.836209506509234
2309,Low,71,0.836209506509234
2314,Low,71,0.836209506509234
2317,Medium,71,0.836209506509234
2323,Medium,71,0.836209506509234
2331,Medium,71,0.836209506509234
2342,Medium,71,0.836209506509234
2347,Medium,71,0.836209506509234
2356,Medium,71,0.836209506509234
2373,Medium,71,0.836209506509234
2375,High,71,0.836209506509234
2389,Medium,71,0.836209506509234
2448,Medium,71,0.836209506509234
2472,Medium,71,0.836209506509234
2478,Medium,71,0.836209506509234
2482,Medium,71,0.836209506509234
2503,Medium,71,0.836209506509234
2512,Medium,71,0.836209506509234
2535,Medium,71,0.836209506509234
2569,High,71,0.836209506509234
2579,Medium,71,0.836209506509234
2590,High,71,0.836209506509234
2595,Medium,71,0.836209506509234
2610,Medium,71,0.836209506509234
2622,Medium,71,0.836209506509234
2633,Low,71,0.836209506509234
2652,Medium,71,0.836209506509234
2654,Medium,71,0.836209506509234
2682,Medium,71,0.836209506509234
2695,Medium,71,0.836209506509234
2708,Medium,71,0.836209506509234
2713,Low,71,0.836209506509234
2720,High,71,0.836209506509234
2725,Medium,71,0.836209506509234
2744,High,71,0.836209506509234
2749,Medium,71,0.836209506509234
2754,Medium,71,0.836209506509234
2826,Medium,71,0.836209506509234
2852,High,71,0.836209506509234
2869,Medium,71,0.836209506509234
2876,Medium,71,0.836209506509234
2888,Medium,71,0.836209506509234
2895,Low,71,0.836209506509234
2896,Low,71,0.836209506509234
2925,High,71,0.836209506509234
2930,Medium,71,0.836209506509234
2956,High,71,0.836209506509234
2976,Medium,71,0.836209506509234
2977,Low,71,0.836209506509234
2981,Medium,71,0.836209506509234
2983,Medium,71,0.836209506509234
2987,Medium,71,0.836209506509234
3005,Low,71,0.836209506509234
3012,Low,71,0.836209506509234
3027,Medium,71,0.836209506509234
3050,Medium,71,0.836209506509234
3069,High,71,0.836209506509234
3070,Medium,71,0.836209506509234
3072,Medium,71,0.836209506509234
3126,High,71,0.836209506509234
3130,Medium,71,0.836209506509234
3147,High,71,0.836209506509234
3148,High,71,0.836209506509234
3190,Medium,71,0.836209506509234
3220,High,71,0.836209506509234
3234,High,71,0.836209506509234
3244,Low,71,0.836209506509234
3268,Medium,71,0.836209506509234
3274,High,71,0.836209506509234
3284,Medium,71,0.836209506509234
3300,Medium,71,0.836209506509234
3306,Low,71,0.836209506509234
3321,Medium,71,0.836209506509234
3333,High,71,0.836209506509234
3354,High,71,0.836209506509234
3366,Low,71,0.836209506509234
3368,Medium,71,0.836209506509234
3369,High,71,0.836209506509234
3401,High,71,0.836209506509234
3403,Low,71,0.836209506509234
3421,High,71,0.836209506509234
3426,High,71,0.836209506509234
3443,High,71,0.836209506509234
3464,Medium,71,0.836209506509234
3509,High,71,0.836209506509234
3515,Low,71,0.836209506509234
3531,Medium,71,0.836209506509234
3535,Low,71,0.836209506509234
3556,Medium,71,0.836209506509234
3568,Medium,71,0.836209506509234
3572,Medium,71,0.836209506509234
3593,Low,71,0.836209506509234
3614,Low,71,0.836209506509234
3637,Medium,71,0.836209506509234
3668,Low,71,0.836209506509234
3674,Medium,71,0.836209506509234
3675,Low,71,0.836209506509234
3699,Medium,71,0.836209506509234
3713,Medium,71,0.836209506509234
3716,Medium,71,0.836209506509234
3725,Medium,71,0.836209506509234
3731,High,71,0.836209506509234
3817,Medium,71,0.836209506509234
3824,Medium,71,0.836209506509234
3846,Medium,71,0.836209506509234
3896,Low,71,0.836209506509234
3918,Low,71,0.836209506509234
3922,High,71,0.836209506509234
3932,Low,71,0.836209506509234
3939,Low,71,0.836209506509234
3951,Medium,71,0.836209506509234
3958,Low,71,0.836209506509234
3969,High,71,0.836209506509234
3971,Medium,71,0.836209506509234
3989,High,71,0.836209506509234
4005,Low,71,0.836209506509234
4015,Medium,71,0.836209506509234
4024,Medium,71,0.836209506509234
4041,High,71,0.836209506509234
4046,Medium,71,0.836209506509234
4052,Medium,71,0.836209506509234
4074,High,71,0.836209506509234
4081,High,71,0.836209506509234
4095,Medium,71,0.836209506509234
4108,Low,71,0.836209506509234
4132,Medium,71,0.836209506509234
4139,Medium,71,0.836209506509234
4153,Medium,71,0.836209506509234
4169,Medium,71,0.836209506509234
4179,Medium,71,0.836209506509234
4191,Low,71,0.836209506509234
4226,High,71,0.836209506509234
4232,Low,71,0.836209506509234
4239,Medium,71,0.836209506509234
4267,High,71,0.836209506509234
4291,High,71,0.836209506509234
4304,Low,71,0.836209506509234
4313,Low,71,0.836209506509234
4314,Medium,71,0.836209506509234
4333,Medium,71,0.836209506509234
4341,Medium,71,0.836209506509234
4398,High,71,0.836209506509234
4399,Medium,71,0.836209506509234
4404,Low,71,0.836209506509234
4443,Medium,71,0.836209506509234
4447,High,71,0.836209506509234
4453,High,71,0.836209506509234
4467,Medium,71,0.836209506509234
4473,High,71,0.836209506509234
4480,Low,71,0.836209506509234
4487,High,71,0.836209506509234
4509,Low,71,0.836209506509234
4515,High,71,0.836209506509234
4566,Medium,71,0.836209506509234
4578,Medium,71,0.836209506509234
4582,Medium,71,0.836209506509234
4586,Medium,71,0.836209506509234
4608,High,71,0.836209506509234
4626,Medium,71,0.836209506509234
4629,Low,71,0.836209506509234
4646,High,71,0.836209506509234
4650,Medium,71,0.836209506509234
4663,Low,71,0.836209506509234
4675,Medium,71,0.836209506509234
4757,High,71,0.836209506509234
4760,Low,71,0.836209506509234
4824,Low,71,0.836209506509234
4828,High,71,0.836209506509234
4843,Low,71,0.836209506509234
4846,Low,71,0.836209506509234
4848,Medium,71,0.836209506509234
4878,Medium,71,0.836209506509234
4890,High,71,0.836209506509234
4916,Medium,71,0.836209506509234
4947,High,71,0.836209506509234
4954,High,71,0.836209506509234
4978,Low,71,0.836209506509234
4998,Medium,71,0.836209506509234
4999,Medium,71,0.836209506509234
5028,High,71,0.836209506509234
5037,Medium,71,0.836209506509234
5038,Low,71,0.836209506509234
5045,Medium,71,0.836209506509234
5053,High,71,0.836209506509234
5056,Medium,71,0.836209506509234
5061,Medium,71,0.836209506509234
5073,High,71,0.836209506509234
5076,High,71,0.836209506509234
5101,High,71,0.836209506509234
5189,Low,71,0.836209506509234
5204,Medium,71,0.836209506509234
5205,Medium,71,0.836209506509234
5207,Medium,71,0.836209506509234
5253,Medium,71,0.836209506509234
5260,Medium,71,0.836209506509234
5271,Medium,71,0.836209506509234
5295,Low,71,0.836209506509234
5300,Low,71,0.836209506509234
5312,Medium,71,0.836209506509234
5320,Medium,71,0.836209506509234
5335,High,71,0.836209506509234
5377,Low,71,0.836209506509234
5379,High,71,0.836209506509234
5409,Medium,71,0.836209506509234
5463,Low,71,0.836209506509234
5468,Medium,71,0.836209506509234
5476,Low,71,0.836209506509234
5502,High,71,0.836209506509234
5509,High,71,0.836209506509234
5514,Medium,71,0.836209506509234
5536,Low,71,0.836209506509234
5560,Medium,71,0.836209506509234
5561,Medium,71,0.836209506509234
5563,Medium,71,0.836209506509234
5566,Medium,71,0.836209506509234
5569,Medium,71,0.836209506509234
5573,Medium,71,0.836209506509234
5610,Medium,71,0.836209506509234
5618,Medium,71,0.836209506509234
5653,Medium,71,0.836209506509234
5659,High,71,0.836209506509234
5668,Low,71,0.836209506509234
5679,Medium,71,0.836209506509234
5681,Low,71,0.836209506509234
5684,Medium,71,0.836209506509234
5729,Low,71,0.836209506509234
5733,Medium,71,0.836209506509234
5765,Medium,71,0.836209506509234
5785,Low,71,0.836209506509234
5786,Low,71,0.836209506509234
5788,Medium,71,0.836209506509234
5808,Medium,71,0.836209506509234
5816,Medium,71,0.836209506509234
5818,Medium,71,0.836209506509234
5819,Low,71,0.836209506509234
5824,High,71,0.836209506509234
5834,High,71,0.836209506509234
5852,Medium,71,0.836209506509234
5862,Medium,71,0.836209506509234
5872,Medium,71,0.836209506509234
5896,Medium,71,0.836209506509234
5907,Low,71,0.836209506509234
5937,Medium,71,0.836209506509234
5945,Medium,71,0.836209506509234
5969,Medium,71,0.836209506509234
5992,Low,71,0.836209506509234
6009,Low,71,0.836209506509234
6022,Medium,71,0.836209506509234
6070,High,71,0.836209506509234
6078,Medium,71,0.836209506509234
6084,Low,71,0.836209506509234
6111,Medium,71,0.836209506509234
6122,Medium,71,0.836209506509234
6125,Medium,71,0.836209506509234
6127,Low,71,0.836209506509234
6129,Medium,71,0.836209506509234
6187,Medium,71,0.836209506509234
6204,Medium,71,0.836209506509234
6222,Low,71,0.836209506509234
6229,Low,71,0.836209506509234
6241,Low,71,0.836209506509234
6288,Medium,71,0.836209506509234
6303,Medium,71,0.836209506509234
6304,Medium,71,0.836209506509234
6337,High,71,0.836209506509234
6341,Medium,71,0.836209506509234
6349,Low,71,0.836209506509234
6357,Medium,71,0.836209506509234
6375,Low,71,0.836209506509234
6378,High,71,0.836209506509234
6412,High,71,0.836209506509234
6488,Medium,71,0.836209506509234
6499,Medium,71,0.836209506509234
6517,Medium,71,0.836209506509234
6532,Medium,71,0.836209506509234
6538,Medium,71,0.836209506509234
6546,Low,71,0.836209506509234
6550,Low,71,0.836209506509234
6596,Low,71,0.836209506509234
10,Medium,72,0.8979715410233121
22,Medium,72,0.8979715410233121
56,Medium,72,0.8979715410233121
74,Medium,72,0.8979715410233121
106,Low,72,0.8979715410233121
144,Medium,72,0.8979715410233121
150,Medium,72,0.8979715410233121
157,Medium,72,0.8979715410233121
174,Low,72,0.8979715410233121
187,High,72,0.8979715410233121
196,Medium,72,0.8979715410233121
277,Medium,72,0.8979715410233121
311,High,72,0.8979715410233121
373,Medium,72,0.8979715410233121
374,Medium,72,0.8979715410233121
379,Low,72,0.8979715410233121
389,Medium,72,0.8979715410233121
422,Medium,72,0.8979715410233121
435,Medium,72,0.8979715410233121
454,Medium,72,0.8979715410233121
464,High,72,0.8979715410233121
474,Medium,72,0.8979715410233121
544,High,72,0.8979715410233121
554,Medium,72,0.8979715410233121
598,Medium,72,0.8979715410233121
610,Medium,72,0.8979715410233121
613,Medium,72,0.8979715410233121
632,Medium,72,0.8979715410233121
655,Medium,72,0.8979715410233121
678,Low,72,0.8979715410233121
686,Low,72,0.8979715410233121
721,Medium,72,0.8979715410233121
728,High,72,0.8979715410233121
736,High,72,0.8979715410233121
769,Medium,72,0.8979715410233121
796,Medium,72,0.8979715410233121
797,Medium,72,0.8979715410233121
799,High,72,0.8979715410233121
801,Low,72,0.8979715410233121
822,Medium,72,0.8979715410233121
835,Medium,72,0.8979715410233121
881,Medium,72,0.8979715410233121
896,Medium,72,0.8979715410233121
904,Medium,72,0.8979715410233121
906,Medium,72,0.8979715410233121
913,Low,72,0.8979715410233121
981,Medium,72,0.8979715410233121
987,Low,72,0.8979715410233121
1002,Low,72,0.8979715410233121
1040,Medium,72,0.8979715410233121
1068,Low,72,0.8979715410233121
1075,Medium,72,0.8979715410233121
1085,High,72,0.8979715410233121
1125,Low,72,0.8979715410233121
1137,Low,72,0.8979715410233121
1165,Medium,72,0.8979715410233121
1169,Low,72,0.8979715410233121
1223,Low,72,0.8979715410233121
1225,Medium,72,0.8979715410233121
1236,Medium,72,0.8979715410233121
1247,High,72,0.8979715410233121
1294,Low,72,0.8979715410233121
1308,Medium,72,0.8979715410233121
1313,Medium,72,0.8979715410233121
1336,Medium,72,0.8979715410233121
1354,Medium,72,0.8979715410233121
1399,High,72,0.8979715410233121
1408,Low,72,0.8979715410233121
1427,Medium,72,0.8979715410233121
1431,High,72,0.8979715410233121
1433,Low,72,0.8979715410233121
1438,Medium,72,0.8979715410233121
1442,Low,72,0.8979715410233121
1473,Medium,72,0.8979715410233121
1496,Medium,72,0.8979715410233121
1504,Low,72,0.8979715410233121
1538,Low,72,0.8979715410233121
1642,Low,72,0.8979715410233121
1651,Low,72,0.8979715410233121
1661,High,72,0.8979715410233121
1680,Medium,72,0.8979715410233121
1682,High,72,0.8979715410233121
1699,High,72,0.8979715410233121
1713,Medium,72,0.8979715410233121
1730,Low,72,0.8979715410233121
1801,Medium,72,0.8979715410233121
1825,Low,72,0.8979715410233121
1911,Medium,72,0.8979715410233121
1914,Medium,72,0.8979715410233121
1955,Medium,72,0.8979715410233121
1971,Medium,72,0.8979715410233121
1977,Low,72,0.8979715410233121
2033,Medium,72,0.8979715410233121
2035,Low,72,0.8979715410233121
2045,High,72,0.8979715410233121
2090,High,72,0.8979715410233121
2152,Medium,72,0.8979715410233121
2154,Medium,72,0.8979715410233121
2157,Low,72,0.8979715410233121
2164,Medium,72,0.8979715410233121
2172,High,72,0.8979715410233121
2199,High,72,0.8979715410233121
2236,Low,72,0.8979715410233121
2246,Medium,72,0.8979715410233121
2286,High,72,0.8979715410233121
2291,Medium,72,0.8979715410233121
2299,Medium,72,0.8979715410233121
